@RELATION chameleon-t5.8k

@ATTRIBUTE x REAL
@ATTRIBUTE y REAL
@ATTRIBUTE class {0,1,2,3,4,5}

@DATA
486.208008,39.754002,3
235.893005,82.325996,5
110.369003,35.653,2
305.644012,82.112,4
718.070984,109.137001,1
317.049011,71.785004,4
188.914001,90.891998,5
341.95401,113.425003,4
48.502998,96.016998,2
604.322021,109.995003,0
636.380981,38.622002,0
527.085999,135.666,3
69.582001,43.792,2
335.645996,33.296001,4
248.576004,76.853996,5
141.582993,68.907997,2
498.319,38.799999,3
457.346985,98.192001,3
658.244019,109.745003,0
459.993011,33.548,3
460.234009,33.227001,3
245.024002,49.400002,5
346.335999,44.568001,4
376.609009,90.900002,4
94.543999,121.655998,2
644.026001,71.632004,0
714.637024,122.553001,1
430.699005,127.126999,3
741.916016,78.759003,1
513.549988,95.879997,3
225.423996,36.782001,5
55.263,111.043999,2
493.289001,36.257,3
68.233002,119.808998,2
146.214005,63.529999,2
233.895996,123.693001,5
478.216003,88.043999,3
120.879997,91.778999,2
717.382996,94.103996,1
732.570984,48.646999,1
779.166992,37.557999,1
339.597992,33.405998,4
488.567993,107.682999,3
459.346008,61.339001,3
593.408997,65.935997,0
720.16803,48.491001,1
77.405998,123.671997,2
195.647995,96.322998,5
82.730003,124.036003,2
282.707001,77.032997,4
381.621002,53.877998,4
354.424988,31.01,4
456.967987,53.887001,3
384.653015,48.089001,4
588.317017,58.639,0
112.978996,81.394997,2
200.477997,120.681,5
29.712,141.990005,2
642.692993,43.034,0
486.373993,80.212997,3
515.658997,69.102997,3
636.481995,51.926998,0
587.796021,85.054001,0
510.266998,104.704002,3
778.062988,114.960999,1
423.18399,24.643,3
767.116028,85.416,1
461.837006,119.569,3
758.236023,49.355999,1
72.792,76.675003,2
530.013,13.297,3
320.278992,140.518005,4
508.720001,57.502998,3
249.076996,40.504002,5
72.396004,112.041,2
74.106003,45.66,2
516.254028,45.93,3
623.921997,84.581001,0
440.533997,113.839996,3
456.123993,44.028,3
375.730011,66.107002,4
317.127991,75.265999,4
745.804993,79.991997,1
604.692993,122.417,0
59.950001,60.261002,2
56.124001,45.519001,2
623.828979,44.862,0
254.873993,43.712002,5
354.355011,115.925003,4
629.955017,82.207001,0
121.353996,44.779999,2
380.589996,56.901001,4
584.755981,75.643997,0
354.960999,45.889999,4
329.510986,37.330002,4
765.323975,115.348999,1
218.179993,117.703003,5
220.067001,115.468002,5
654.763,105.094002,0
597.067993,38.337002,0
227.815002,120.308998,5
515.130005,62.080002,3
311.639008,53.271,4
86.838997,112.572998,2
240.677994,46.609001,5
77.702003,120.695,2
456.873993,49.208,3
514.29303,124.474998,3
644.585022,105.522003,0
91.213997,116.904999,2
206.981995,135.457001,5
252.604996,140.686996,5
198.126999,46.876999,5
344.164001,109.220001,4
718.526978,87.886002,1
471.446014,82.787003,3
317.475006,73.103996,4
165.574005,33.465,2
61.921001,101.186996,2
475.976013,82.362,3
590.539001,81.307999,0
170.145004,155.447998,5
646.815002,83.851997,0
514.857971,76.901001,3
728.578003,35.976002,1
267.953003,75.455002,4
729.471985,121.225998,1
60.960999,51.125,2
754.866028,46.094002,1
730.203003,93.639999,1
724.851013,45.264,1
490.066986,43.081001,3
588.690979,109.891998,0
130.192993,105.751999,2
748.648987,111.066002,1
746.942017,76.223999,1
539.489014,90.940002,0
541.929016,127.425003,3
712.724976,144.891006,1
449.040009,104.528999,3
617.327026,111.441002,0
323.906006,102.872002,4
733.588013,114.431,1
733.280029,98.421997,1
732.362,108.734001,1
654.760986,90.551003,0
214.742996,33.264999,5
481.746002,35.120998,3
482.748993,123.777,3
723.031982,34.172001,1
326.950012,105.859001,4
575.088989,85.667,0
609.60498,54.159,0
97.473,36.771,2
349.131012,115.434998,4
635.658997,90.713997,0
653.192017,123.058998,0
607.77301,42.727001,0
630.557007,110.401001,0
638.122009,130.636002,0
735.413025,36.313999,1
575.56897,61.026001,0
214.223007,74.651001,5
505.901001,109.557999,3
323.751007,71.248001,4
761.765015,76.658997,1
113.734001,44.337002,2
501.509003,105.337997,3
456.885986,53.452999,3
363.040985,49.860001,4
97.542,41.84,2
479.365997,97.571999,3
312.683014,91.047997,4
731.72998,97.913002,1
454.174988,104.261002,3
634.804993,80.237,0
511.48999,48.262001,3
325.207001,103.552002,4
112.780998,75.331001,2
469.40799,48.069,3
340.763,121.973,4
112.139,80.018997,2
623.05603,79.277,0
189.630005,80.799004,5
70.598999,22.525999,2
757.075989,82.582001,1
716.789978,47.769001,1
374.5,108.632004,4
585.893005,74.487999,0
99.327003,125.017998,2
506.686005,132.815002,3
316.385986,114.765999,4
105.468002,87.914001,2
294.684998,145.556,5
638.007019,116.456001,0
602.757996,76.123001,0
736.61499,82.389,1
600.856995,112.572998,0
280.170013,148.347,5
636.705017,87.373001,0
367.194,48.153,4
389.317993,63.409,4
646.510986,103.810997,0
414.638,63.569,4
67.612,42.780998,2
373.75,65.441002,4
73.835999,120.942001,2
76.848999,33.679001,2
456.085999,124.142998,3
718.585022,75.518997,1
325.915009,37.278999,4
196.199997,123.25,5
131.039001,95.668999,2
323.882996,66.717003,4
245.276993,74.607002,5
380.727997,97.744003,4
61.117001,71.336998,2
317.515991,66.817001,4
381.057007,74.556999,4
233.296005,35.564999,5
646.200012,102.698997,0
449.213989,115.244003,3
38.134998,100.431,2
92.373001,116.985001,2
214.320999,40.272999,5
47.889,88.983002,2
123.072998,117.290001,2
597.455994,114.324997,0
478.187012,100.845001,3
516.257019,110.060997,3
598.080994,106.263,0
318.187988,50.865002,4
762.234985,84.317001,1
503.239014,39.624001,3
612.283997,124.098,0
580.510986,74.653999,0
741.388977,43.433998,1
246.483994,47.466999,5
346.196014,77.098,4
481.609009,48.400002,3
221.410995,78.369003,5
187.451004,39.035999,5
211.093002,115.195,5
187.238007,36.34,5
318.627014,80.188004,4
742.396973,120.265999,1
446.730988,53.408001,3
714.883972,65.612,1
613.294983,107.806,0
383.602997,22.679001,4
644.031982,88.795998,0
504.381012,122.030998,3
463.654999,106.723,3
514.916992,88.985001,3
610.455994,110.271004,0
723.64801,74.719002,1
240.929001,114.410004,5
605.848022,114.207001,0
308.65799,66.902,4
273.580994,76.400002,4
447.397003,71.400002,3
96.931,119.228996,2
80.500999,110.503998,2
390.044006,68.610001,4
720.513,141.414993,1
627.424011,33.396999,0
535.291016,29.25,3
137.223007,75.948997,2
85.794998,119.757004,2
117.364998,52.518002,2
772.666992,46.669998,1
132.701004,38.698002,2
655.120972,138.434006,0
732.499023,40.48,1
363.544006,43.942001,4
638.815979,45.308998,0
376.412994,43.484001,4
747.866028,112.330002,1
195.792007,55.717999,5
725.786987,82.227997,1
752.151001,35.534,1
787.013,57.119999,1
316.436005,64.470001,4
652.172974,53.952999,0
616.737976,40.973999,0
377.803986,90.482002,4
612.395996,43.147999,0
186.153,70.900002,5
536.961975,44.235001,3
445.260986,132.884995,3
657.872009,111.627998,0
75.611,39.490002,2
334.27301,108.885002,4
501.523987,107.253998,3
69.015999,122.038002,2
237.701004,44.909,5
760.187988,41.395,1
608.752991,94.313004,0
752.627014,114.657997,1
449.787994,79.367996,3
328.247986,44.768002,4
59.729,55.172001,2
76.144997,95.288002,2
636.822021,110.195,0
360.457001,120.338997,4
314.701996,90.444,4
210.401001,47.063999,5
81.295998,43.244999,2
188.871002,89.362999,5
375.054993,51.243999,4
730.392029,49.308998,1
114.836998,45.188,2
416.122009,111.617996,3
200.320999,34.713001,5
381.583008,56.000999,4
223.955994,115.324997,5
718.802002,72.248001,1
461.272003,111.997002,3
452.912994,48.078999,3
56.102001,48.581001,2
759.960022,48.112,1
386.213013,98.874001,4
198.949005,40.132999,5
515.137024,49.987999,3
585.460022,105.708,0
125.402,47.716999,2
47.867001,71.237,2
701.067017,112.625,1
315.812988,81.093002,4
784.960022,95.725998,1
218.315002,39.382,5
764.117981,110.289001,1
407.088013,56.320999,4
201.990005,37.337002,5
720.948975,87.450996,1
782.750977,45.714001,1
377.333008,95.078003,4
645.482971,84.998001,0
161.552002,77.306999,2
200.675003,123.526001,5
735.551025,49.726002,1
581.411011,100.612,0
483.709015,84.264999,3
226.358002,113.830002,5
273.753998,150.929993,5
45.897999,83.647003,2
337.411987,64.950996,4
335.345001,114.278999,4
124.755997,124.577003,2
221.621994,80.503998,5
124.404999,79.027,2
590.122986,79.918999,0
624.674988,42.081001,0
238.608002,85.845001,5
215.959,121.738998,5
88.910004,75.035004,2
55.02,98.775002,2
455.427002,47.997002,3
502.307007,87.681999,3
199.097,77.605003,5
719.013,109.738998,1
608.138977,131.173996,0
321.855011,113.848,4
44.431,115.691002,2
490.402008,80.307999,3
322.350006,65.544998,4
118.625999,116.647003,2
251.115005,40.046001,5
434.205994,125.711998,3
453.32901,78.334,3
746.468018,74.222,1
147.078995,115.809998,2
349.657013,119.074997,4
302.10199,147.591003,5
496.903015,46.167,3
614.900024,117.875999,0
657.495972,64.501999,0
110.531998,96.348999,2
378.364014,92.113998,4
602.546997,75.367996,0
632.309998,84.849998,0
516.744019,77.305,3
188.744995,93.454002,5
636.822998,48.835999,0
629.778015,112.917,0
462.671997,105.670998,3
511.330994,93.209,3
574.663025,79.385002,0
383.520996,57.668999,4
283.481995,101.497002,4
72.578003,123.296997,2
504.261993,100.850998,3
70.746002,44.847,2
477.634003,78.886002,3
94.559998,127.821999,2
110.285004,42.582001,2
594.096985,45.705002,0
471.11499,83.774002,3
579.575012,102.103996,0
628.914001,75.033997,0
124.621002,107.408997,2
374.63501,38.266998,4
217.763,85.509003,5
236.085007,82.991997,5
722.924011,62.640999,1
565.052979,76.622002,0
587.325989,49.195999,0
58.962002,96.345001,2
484.980988,33.52,3
600.620972,125.098,0
714.580017,118.022003,1
80.141998,33.77,2
723.091003,35.977001,1
607.606995,41.668999,0
52.320999,52.715,2
373.691986,49.374001,4
715.38501,123.992996,1
482.734985,85.832001,3
373.075012,51.812,4
74.272003,40.126999,2
594.692993,63.860001,0
590.846985,69.274002,0
340.673004,44.188,4
518.547974,101.764,3
352.028015,38.962002,4
127.146004,110.820999,2
617.15802,39.564999,0
458.807007,105.427002,3
359.612,40.360001,4
648.659973,47.237999,0
502.56601,46.798,3
454.217987,105.806999,3
508.088013,116.495003,3
657.398987,104.573997,0
631.976013,33.683998,0
82.982002,65.181999,2
190.996994,100.835999,5
399.477997,80.829002,4
715.263977,59.669998,1
68.992996,41.724998,2
99.807999,39.141998,2
737.036987,73.225998,1
117.718002,85.342003,2
226.822006,37.903,5
562.882996,76.939003,0
261.825012,117.924004,5
375.891998,61.019001,4
103.977997,99.565002,2
585.307007,104.587997,0
446.94101,94.386002,3
632.310974,123.223999,0
453.459015,124.425003,3
591.888,39.032001,0
230.75,78.650002,5
330.52301,34.320999,5
717.791016,72.068001,1
647.60498,93.940002,0
53.089001,76.605003,2
225.591995,42.390999,5
778.695007,124.470001,1
379.261993,88.095001,4
657.922974,103.595001,0
211.589005,115.297997,5
196.983002,52.758999,5
757.940979,114.609001,1
771.677979,39.484001,1
505.559998,109.914001,3
760.958984,111.846001,1
636.276978,109.405998,0
402.623993,76.910004,4
67.650002,96.064003,2
496.134003,82.702003,3
194.766006,22.417999,5
515.169006,75.349998,3
61.528999,76.902,2
431.587006,77.819,4
331.618988,107.387001,4
750.400024,121.508003,1
115.374001,58.403,2
193.738007,110.126999,5
620.833008,37.905998,0
370.953003,116.053001,4
723.328979,87.245003,1
67,130.483994,2
290.220001,76.492996,4
752.01001,123.411003,1
607.728027,110.402,0
81.225998,128.628998,2
605.914001,77.043999,0
366.194,37.173,4
210.070007,85.547997,5
617.458008,39.504002,0
492.257996,37.300999,3
58.765999,45.608002,2
730.297974,51.612,1
107.386002,84.526001,2
621.695007,90.092003,0
775.448975,117.639,1
348.665009,34.284,4
84.305,119.653999,2
731.643982,74.338997,1
356.899994,125.509003,4
392.701996,95.237999,4
736.111023,111.742996,1
585.48999,153.386993,3
474.352997,48.98,3
690.400024,12.706,1
226.703995,112.606003,5
52.358002,85.275002,2
360.231995,113.142998,4
776.388,81.813004,1
638.775024,58.264,0
635.723022,121.239998,0
487.322998,44.702999,3
520.250977,116.444,3
186.384003,122.606003,5
92.865997,115.220001,2
127.524002,114.987999,2
504.636993,74.035004,3
324.864014,100.156998,4
275.432007,62.660999,4
716.208984,36.890999,1
658.942017,89.302002,0
73.527,107.848,2
587.070984,54.419998,0
160.617004,33.687,2
247.115997,77.392998,5
375.763,61.162998,4
349.947998,75.222,4
760.780029,49.737999,1
254.727005,34.561001,5
385.921997,91.736,4
120.914001,48.553001,2
716.460022,67.988998,1
313.312012,89.991997,4
99.835999,111.839996,2
45.966999,75.495003,2
771.91803,125.748001,1
652.929016,75.152,0
126.579002,54.200001,2
578.164978,55.646,0
466.490997,76.535004,3
219.811996,81.246002,5
51.901001,129.061996,2
760.203003,110.07,1
310.872009,51.444,4
597.422974,111.529999,0
187.380997,63.266998,5
480.033997,50.842999,3
87.691002,127.788002,2
482.487,74.660004,3
591.072998,80.839996,0
453,55.894001,3
186.498993,83.205002,5
446.617004,59.346001,3
307.355011,85.875,4
461.549011,57.303001,3
94.055,124.463997,2
203.990005,84.905998,5
666.234009,77.767998,0
210.414001,43.785,5
101.857002,111.510002,2
594.35498,113.224998,0
765.491028,127.815002,1
500.203003,114.540001,3
784.140991,121.405998,1
190.565994,33.932999,5
447.73999,78.883003,3
191.725006,80.222,5
213.106995,99.636002,5
758.840027,155.735992,1
374.403015,45.111,4
90.801003,44.462002,2
368.591003,103.704002,4
98.013,83.653,2
101.156998,37.469002,2
315.449005,104.575996,4
502.303986,110.772003,3
562.302979,150.018005,3
705.14502,76.667999,1
364.774994,100.550003,4
610.427979,124.375999,0
512.057983,97.889,3
108.263,118.713997,2
626.278015,77.695,0
443.614014,19.959,3
514.213989,50.640999,3
196.563004,120.260002,5
326.441986,55.647999,4
376.013,73.081001,4
590.890991,83.945,0
201.514008,112.491997,5
475.888,40.306999,3
394.985992,33.742001,3
477.382996,75.670998,3
766.357971,109.095001,1
447.920013,75.249001,3
147.552994,14.651,2
447.490997,125.247002,3
126.719002,61.296001,2
234.686005,101.702003,5
723.314026,105.872002,1
510.557007,65.468002,3
243.421997,36.478001,5
323.790985,42.522999,4
788.010986,144.115997,1
333.335999,48.932999,4
485.140015,129.085999,3
211.873993,74.392998,5
469.914001,86.57,3
652.184998,92.678001,0
490.072998,43.262001,3
679.107971,136.326996,1
103.217003,84.511002,2
326.053986,101.658997,4
715.161987,41.625,1
355.335999,78.824997,4
528.828979,106.746002,3
65.156998,103.505997,2
649.179993,122.678001,0
500.197998,84.016998,3
334.226013,38.354,4
252.632996,124.533997,5
58.471001,70.245003,2
519.390015,52.062,3
317.549988,46.595001,4
126.072998,88.698997,2
649.450989,42.116001,0
579.245972,85.838997,0
214.740005,115.403,5
160.960999,147.722,5
54.808998,80.825996,2
636.127014,113.041,0
226.511993,33.240002,5
780.914978,43.452999,1
574.367981,64.304001,0
332.252991,111.678001,4
496.161987,47.023998,3
224.091995,83.587997,5
242.925003,85.598999,5
739.59198,42.147999,1
504.071991,58.895,3
44.099998,57.952,2
356.085999,45.153,4
590.002991,67.082001,0
373.480011,108.517998,4
374.94101,59.912998,4
240.397995,109.890999,5
396.85199,126.170998,4
349.174011,121.692001,4
119.644997,109.264,2
490.283997,75.268997,3
457.281006,109.375999,3
201.466995,87.846001,5
78.140999,77.463997,2
233.841003,80.036003,5
752.112976,41.764,1
273.812012,24.108999,5
654.445007,98.170998,0
721.062988,115.459999,1
756.281006,82.769997,1
388.265991,76.883003,4
225.904999,113.608002,5
507.377991,65.653,3
714.58197,35.245998,1
743.356018,122.114998,1
650.458984,110.924004,0
28.857,146.656998,2
780.284973,47.220001,1
215.479996,85.175003,5
376.391998,52.015999,4
643.828003,111.026001,0
83.903999,111.338997,2
417.428009,77.402,4
316.540009,105.094002,4
723.836975,116.105003,1
583.179016,55.747002,0
454.289001,102.470001,3
342.315002,124.851997,4
594.307007,43.638,0
96.403,84.445999,2
627.14502,43.939999,0
243.309006,34.174999,5
355.839996,54.175999,4
191.363007,122.206001,5
774.448975,39.112,1
586.098999,53.179001,0
187.192993,39.595001,5
224.169998,72.139,5
539.059998,76.025002,0
733.437012,110.304001,1
719.463989,113.117996,1
330.027008,53.470001,4
389.937988,98.765999,4
591.327026,92.885002,0
433.212006,77.275002,4
650.85498,82.345001,0
62.564999,103.651001,2
381.958008,51.276001,4
504.678986,111.862999,3
773.580994,72.133003,1
435.638,15.988,3
486.605988,75.350998,3
199.014008,110.939003,5
362.053986,32.076,4
620.158997,39.491001,0
115.003998,88.089996,2
735.388977,74.065002,1
644.713013,49.210999,0
757.275024,116.084999,1
80.459,116.609001,2
605.713013,38.564999,0
776.187012,74.286003,1
330.187012,117.676003,4
496.240997,37.423,3
319.216003,81.547997,4
760.817993,75.231003,1
711.625,130.332993,1
187.264008,63.675999,5
581.416992,154.636993,3
463.743988,41.696999,3
448.238007,84.361,3
320.042999,101.036003,4
201.973999,48.603001,5
641.440002,51.875999,0
772.161011,70.676003,1
512.078003,70.528,3
531.869019,45.033001,3
221.921005,40.229,5
741.952026,70.084,1
775.11499,125.052002,1
158.169998,76.139,2
743.903992,47.422001,1
595.453979,105.969002,0
66.273003,93.420998,2
498.803986,149.440994,3
681.528015,49.189999,1
197.367996,105.563004,5
197.238007,63.493999,5
451.056,72.209,3
697.708008,75.959,0
203.339005,92.414001,5
449.941986,41.127998,3
497.274994,76.487,3
196.438004,107.274002,5
762.843994,74.624001,1
350.598999,31.518,4
754.866028,115.449997,1
595.987,43.868,0
575.463013,96.907997,0
735.328979,42.844002,1
372.984009,38.139,4
76.762001,43.061001,2
775.213989,120.621002,1
62.887001,58.693001,2
509.480011,39.991001,3
336.325989,113.081001,4
479.884003,81.425003,3
197.151001,106.406998,5
479.903992,79.682999,3
358.15799,127.974998,4
722.064026,35.476002,1
627.562012,82.583,0
225.270996,75.733002,5
497.477997,87.07,3
220.938004,35.158001,5
582.343018,111.091003,0
191.542007,123.776001,5
376.679993,100.573997,4
619.854004,31.249001,0
118.622002,61.138,2
459.567993,58.834,3
101.376999,87.692001,2
202.311996,49.901001,5
619.710022,118.116997,0
99.637001,112.811996,2
512.047974,48.723999,3
750.530029,80.384003,1
125.375999,90.762001,2
203.028,35.515999,5
637.197998,41.467999,0
376.937988,113.573997,4
454.079987,40.894001,3
194.128006,79.526001,5
337.460999,42.577999,4
382.84201,106.605003,4
637.323975,52.737,0
580.773987,81.622002,0
594.062012,103.653,0
369.653015,42.563,4
762.104004,38.729,1
66.014999,51.771,2
514.049011,74.235001,3
449.19101,69.359001,3
760.661011,82.920998,1
358.708008,117.079002,4
720.859009,40.240002,1
219.393997,99.153999,5
75.311996,77.196999,2
612.031982,127.694,0
130.113998,101.914001,2
74.825996,112.507004,2
227.149994,45.990002,5
300.451996,76.414001,4
272.570007,75.207001,4
507.35199,106.763,3
762.85498,124.941002,1
70.706001,49.449001,2
639.867981,79.643997,0
573.95697,84.091003,0
736.98999,111.830002,1
676.125977,84.600998,0
326.286987,57.376999,4
448.45401,104.511002,3
335.64801,117.235001,4
356.821014,111.607002,4
561.22998,54.145,0
246.649994,123.589996,5
384.463013,49.962002,4
107.369003,81.505997,2
203.727997,67.443001,5
53.705002,71.191002,2
238.459,121.878998,5
724.856018,74.088997,1
102.212997,32.703999,2
200.438995,104.318001,5
194.201004,112.705002,5
335.721008,113.535004,4
716.072998,78.373001,1
312.459015,64.450996,4
614.744019,45.862999,0
373.846985,38.808998,4
648.937988,111.154999,0
220.162994,124.084999,5
438.867004,154.761993,3
724.633972,93.985001,1
585.838013,75.646004,0
375.713013,111.467003,4
346.451996,65.025002,4
62.578999,111.286003,2
216.522995,82.762001,5
124.345001,114.968002,2
603.789001,75.541,0
571.539978,136.632004,3
717.835999,115.494003,1
635.676025,114.912003,0
730.874023,60.050999,1
520.166992,48.689999,3
624.232971,37.743999,0
766.320007,81.297997,1
441.700989,152.201996,3
91.195999,116.452003,2
321.272003,45.112,4
353.778015,127.968002,4
339.997009,124.550003,4
98.339996,87.792,2
420.516998,49.626999,3
623.781006,144.638,0
617.119019,122.349998,0
453,57.630001,3
767.986023,48.062,1
88.695999,34.001999,2
81.397003,12.58,2
641.294983,42,0
98.499001,36.203999,2
647.565979,42.134998,0
452.893005,93.269997,3
641.085999,41.751999,0
325.683014,45.542,4
345.450989,45.290001,4
338.31601,137.097,4
441.96701,35.375999,3
495.69101,46.787998,3
724.10498,65.486,1
364.256989,120.820999,4
469.105011,75.690002,3
638.802002,100.772003,0
125.197998,79.394997,2
501.341003,120.389999,3
123.200996,100.274002,2
450.791992,128.694,3
740.497986,114.084,1
308.949005,30.643999,5
628.872986,41.325001,0
613.270996,49.174,0
590.315979,65.029999,0
719.169983,51.691002,1
334.432007,79.984001,4
721.025024,40.405998,1
437.522003,76.330002,4
248.067001,37.634998,5
210.595001,118.853996,5
247.634003,70.367996,5
119.492996,96.528999,2
123.740997,116.638,2
203.014008,102.693001,5
586.236023,107.764,0
450.803986,123.352997,3
481.346008,45.66,3
373.518005,63.127998,4
56.036999,66.858002,2
638.176025,109.567001,0
240.322006,84.948997,5
527.395996,80.974998,0
389.867004,104.735001,4
467.097992,57.330002,3
553.664978,20.424,3
245.169998,43.908001,5
112.462997,86.977997,2
85.596001,32.209999,2
209.389999,101.005997,5
731.119019,97.783997,1
105.759003,119.127998,2
50.696999,87.945,2
739.142029,120.461998,1
306.161987,97.983002,4
460.846008,55.442001,3
740.044983,69.829002,1
474.95401,106.300003,3
549.10199,108.509003,3
53.491001,54.923,2
410.438995,105.333,3
620.026001,84.866997,0
349.087006,42.005001,4
352.993988,43.034,4
782.552979,49.512001,1
202.671997,35.785999,5
340.601013,124.103996,4
448.876007,97.796997,3
96.75,88.487999,2
226.371994,73.412003,5
394.046997,78.906998,4
194.667007,84.668999,5
705.460022,75.835999,1
739.432983,40.403,1
114.514,92.893997,2
726.593994,67.297997,1
80.656998,76.750999,2
598.551025,103.480003,0
192.177994,70.442001,5
633.757996,81.396004,0
289.48999,57.261002,4
523.27301,118.161003,3
752.650024,69.346001,1
362.414001,114.573997,4
360.686005,35.768002,4
102.301003,136.298004,2
130.139008,106.744003,2
306.914001,78.07,4
327.606995,105.597,4
121.353996,96.963997,2
620.012024,115.204002,0
57.761002,98.509003,2
758.953003,124.849998,1
462.519989,90.251999,3
195.255997,52.173,5
66.957001,53.502998,2
654.989014,49.160999,1
726.028992,40.209999,1
482.829987,88.175003,3
485.662994,39.695999,3
611.659973,122.870003,0
496.498993,84.668999,3
357.287994,120.848,4
280.483002,76.718002,4
84.278,118.361,2
233.311996,112.767998,5
631.10199,109.384003,0
359.43399,41.873001,4
627.939026,38.971001,0
200.619003,117.315002,5
718.031006,43.464001,1
115.314003,94.042999,2
526.585999,75.287003,3
740.973999,82.912003,1
97.091003,37.665001,2
646.788025,108.571999,0
123.128998,104.942001,2
449.980988,93.214996,3
474.95401,41.175999,3
642.648987,57.535,0
733.216003,35.389999,1
728.447021,44.054001,1
478.692993,87.221001,3
577.015991,57.507,0
487.897003,155.216995,3
508.833008,92.168999,3
492.958008,30.027,3
274.609009,141.171005,5
188.684006,37.162998,5
571.83197,77.174004,0
332.502014,108.344002,4
198.552002,74.721001,5
117.449997,94.412003,2
237.899994,119.045998,5
118.129997,107.004997,2
732.140015,67.545998,1
201.608002,112.155998,5
240.774002,47.801998,5
127.128998,61.073002,2
154.376007,153.319,5
457.640015,106.836998,3
626.51001,32.813999,0
58.446999,52.173,2
51.493999,53.226002,2
458.589996,79.898003,3
333.313995,113.656998,4
518.932007,97.585999,3
597.271973,54.095001,0
451.121002,39.122002,3
576.713989,72.332001,0
576.750977,80.765999,0
230.253998,49.883999,5
226.194,83.580002,5
100.261002,42.401001,2
480.816986,36.664001,3
651.679993,105.660004,0
723.452026,109.146004,1
619.380981,120.317001,0
377.274994,51.162998,4
481.790009,43.456001,3
320.084991,119.559998,4
336.298004,152.033997,4
714.494019,46.977001,1
113.206001,53.236,2
70.294998,113.268997,2
614.797974,43.810001,0
724.317993,123.304001,1
417.661011,75.650002,4
470.425995,38.792999,3
76.471001,43.125,2
714.861023,74.660004,1
56.542,78.088997,2
313.677002,61.956001,4
779.684021,113.386002,1
230.147003,37.459,5
177.445007,144.561996,5
201.229996,82.049004,5
108.398003,111.513,2
