% source http://vincentarelbundock.github.io/Rdatasets/datasets.html
@RELATION xclara

@ATTRIBUTE x REAL
@ATTRIBUTE y REAL

@DATA
-2.997209,15.36209
-2.980586,14.54187
19.18525,12.05587
18.62052,-6.348775
4.541831,3.586799
2.029832,35.52395
18.08133,6.853875
16.55184,29.25978
20.81487,0.2041338
4.773241,11.55061
17.54123,24.48917
11.232,27.95659
19.88413,3.37349
-3.511829,6.03616
19.83789,5.660164
21.5811,2.308901
12.77548,11.26171
-3.640386,-8.611116
22.1939,13.67507
24.52809,3.520373
-2.055682,19.0635
22.10497,10.32231
11.01341,25.31104
19.34416,17.96907
-3.011348,22.65403
4.864152,-1.24612
-12.93381,4.052313
-3.225042,2.066012
27.51631,9.72616
15.95689,0.2902336
5.763955,18.51403
24.53113,23.72683
12.13776,-1.241701
-6.742276,10.8888
1.712732,14.68423
4.114345,23.43694
24.57423,17.20925
12.09148,-2.061826
6.380095,19.50401
15.4881,21.71908
3.572731,-3.078149
26.35669,20.47212
14.78471,23.34586
-1.279279,0.9330042
0.01129247,8.008012
5.984768,1.961941
8.858572,17.18472
19.37649,2.122504
9.10579,19.51155
9.643453,6.241649
-3.109174,18.91863
10.541,-3.394954
4.573325,11.78297
22.98676,10.07359
-10.77961,14.08271
5.63292,18.08959
5.782557,12.32168
27.1903,10.58244
8.92082,30.34188
-1.781047,10.98773
-0.7274996,-7.879213
23.33998,16.66643
16.00585,1.374964
22.97108,15.7172
8.993785,-9.014578
8.249774,-2.679776
5.368688,12.60516
25.45515,22.22258
16.10149,11.38547
25.9423,5.396589
13.96851,23.8073
1.059773,2.482886
11.19896,27.34923
10.01848,12.379
-5.964017,14.30957
14.69272,13.94027
5.162226,-3.949188
16.13654,2.491281
-8.427487,17.28569
17.46026,23.52985
4.839787,2.035094
24.78075,8.787683
3.28531,-2.704306
1.317184,13.35289
5.000647,13.50562
-2.902717,2.24029
12.86082,12.72926
6.369858,11.56653
5.91316,24.22981
-4.098757,-5.008349
-0.7625945,18.5798
15.58506,11.27319
5.403196,11.22043
-1.124667,31.28172
6.120589,10.16824
6.07585,31.16029
-8.399909,8.830895
36.17882,-22.1776
2.199297,12.84548
8.845364,21.62596
-14.18104,1.871214
34.64086,11.64993
-0.7696695,8.42469
-6.12447,23.05465
-14.65142,10.9695
11.58703,14.49658
0.8204501,10.62322
28.5049,10.30336
-8.36784,4.386019
32.45148,7.488423
6.733568,18.12497
10.64451,16.76856
3.219324,19.57019
10.74578,27.00378
4.207717,2.851358
13.87413,13.78015
-10.31962,15.46054
11.65267,1.74313
25.78439,2.961885
12.48763,18.15628
7.276056,14.08258
9.188286,18.24487
7.066136,17.03944
2.462034,7.644942
12.10048,15.32802
-0.531199,13.14534
10.19152,5.414252
8.34839,17.09359
-7.409304,15.4642
15.99423,13.51288
-6.608865,-0.9393074
13.86558,6.094001
24.64994,6.494246
20.51858,17.59508
11.26143,2.013683
5.034868,7.499159
1.19408,23.50754
13.19178,12.76363
9.728273,11.80716
13.9332,15.7472
18.43648,12.18253
12.60749,32.6225
6.429051,1.972634
12.33216,-14.73958
17.02514,8.819268
39.89024,23.99687
20.98933,17.29635
11.65338,-5.657587
15.09138,25.02662
11.22707,-8.075131
10.76558,-4.988425
3.910868,18.41193
9.769555,15.26871
12.98944,5.868339
15.62113,6.474136
10.13399,-2.499796
1.27228,6.644602
28.93972,2.331538
-10.50514,20.75097
0.2242924,22.1642
23.20978,11.40963
17.61025,1.974165
7.37956,-5.537147
10.10124,5.680655
18.15361,9.892188
21.83601,26.09115
19.94091,14.92146
-1.475135,8.28278
-7.943031,-3.830219
11.30458,8.819062
20.7643,6.118451
12.46828,7.275093
16.64017,1.672324
-11.45466,7.741682
7.891755,-8.190833
5.29503,24.11116
6.695052,20.8704
5.536268,15.65921
-1.786147,18.38471
10.10925,19.37812
12.36446,25.65443
24.26076,6.211672
-2.913374,-0.5345634
19.30486,14.99081
-7.134083,-5.31856
6.658128,-0.8207126
13.56779,3.181591
9.165157,12.44468
16.57652,19.44045
13.04035,25.82305
12.10189,-7.604383
3.820956,7.389069
10.48589,11.97492
15.89318,17.60414
4.465372,18.83929
6.583345,25.99912
-3.657566,8.821053
9.940546,-12.20743
28.13562,-7.671818
7.351463,3.724133
25.14936,4.756451
-6.347524,11.70047
8.469816,1.854826
15.9227,21.05449
13.16243,22.88495
6.61163,7.602462
14.55212,-1.466516
5.984364,2.761451
-2.990747,18.67975
10.47763,13.9604
15.70686,3.711452
31.10299,3.897385
-0.2682848,14.07392
15.77137,3.525233
-4.961974,27.05419
10.78593,2.022093
18.0671,31.1079
7.007197,16.15708
5.324583,16.39802
25.69982,3.056635
20.72,23.58926
2.090151,9.11213
14.57106,-6.990855
15.51143,-5.554229
25.34928,25.96264
-2.523716,6.682418
-0.2446706,-0.7271909
-3.787227,2.679385
4.146919,13.84954
3.629787,-4.12287
27.08326,19.22561
9.194675,18.3967
12.34312,2.642345
7.808154,4.437537
11.60988,7.291999
5.989497,8.107
4.259952,9.585877
16.38846,16.90853
5.568457,7.260552
22.8137,7.456842
14.04878,15.9274
3.027084,7.60309
18.73794,0.02478778
28.05616,31.56779
-0.3963638,-3.104964
-1.199626,12.69042
0.7270734,2.26189
27.09159,15.82479
8.936564,4.499611
18.23345,15.64262
-0.429218,2.211029
15.6607,19.98972
14.23374,15.76271
5.829822,10.34468
4.230915,1.735521
12.19179,15.03855
5.103175,3.64185
7.08866,6.2657
0.01341287,14.39395
16.07051,12.18371
31.6029,8.55297
-14.94727,16.5969
38.0434,2.138592
24.30645,7.067761
29.12768,5.911166
2.734299,9.551941
5.490974,15.10988
25.76946,3.324707
15.67774,28.04655
27.45951,4.004603
6.71577,17.91905
4.453012,4.265516
21.77856,12.28597
12.709,12.25582
6.460027,2.503197
-8.207786,27.72911
9.914433,14.1201
14.48534,4.178134
15.60438,1.94312
-1.809368,9.6628
16.42695,-3.171427
6.084253,10.33377
8.627294,-2.30743
14.28665,3.929615
-11.54532,-20.01888
5.575772,10.67374
-2.537058,10.25853
20.09051,9.33872
-8.85235,13.48051
4.209417,17.80107
10.57944,13.80524
1.86462,11.39824
10.84852,18.48534
-0.7703359,24.88074
14.36989,10.3415
1.489437,-4.19631
26.44959,3.562471
-4.266789,3.653826
8.976836,18.40393
20.77485,13.18247
27.63714,19.13911
16.29336,8.550992
16.87829,14.83276
16.82551,9.976617
5.165351,6.9856
50.97437,19.26007
-0.1216837,14.11777
-8.032165,11.65195
-0.7711908,9.478467
7.822278,4.63563
-2.542693,31.29946
12.41543,10.05657
10.44706,6.147121
10.02766,15.33033
15.52898,5.241399
9.747575,11.99029
19.98159,14.5416
18.36432,-4.59378
13.22721,7.873434
-0.5568769,6.233604
7.476011,16.64447
-2.541061,16.41452
14.30498,11.84888
3.967357,20.72875
0.2271643,29.08483
11.57322,14.5351
2.318771,19.85869
1.748142,10.93859
17.78253,4.558752
-4.290225,4.425946
16.53104,4.671925
7.546088,10.27894
13.15203,8.540096
0.5304746,18.33461
21.35885,27.10033
-0.527498,17.29681
12.94586,12.23683
20.56008,-0.5277433
0.369141,-4.90859
10.88581,-2.084885
1.047853,14.6625
17.28469,1.17794
8.224514,18.21265
18.79663,1.558912
2.294629,11.46264
13.16382,15.70806
11.96874,22.31844
18.1468,1.836594
6.30985,10.4237
12.49809,13.02343
6.254294,28.35686
20.57987,19.25847
-0.675866,6.132365
-2.52902,29.84877
2.531129,31.62439
16.98884,14.57923
2.599834,20.39453
6.326382,0.826507
13.8971,7.50579
-5.493487,19.43579
21.96003,24.61082
7.303667,2.841022
22.35765,1.493998
2.104918,5.705926
26.18462,-9.62667
20.80766,10.34603
10.57028,34.39865
-7.880563,13.95659
6.534681,16.05914
6.421189,22.4082
2.536329,2.955975
17.02943,29.76824
-0.4862341,12.23679
1.188364,8.102704
-3.906957,5.578883
5.441873,5.874897
18.66013,-4.470882
13.33514,3.557717
24.12527,18.52547
12.98691,17.43439
13.35877,9.173119
13.41857,-0.07619125
5.224356,22.71993
10.34212,16.27103
-0.3693704,11.25666
12.91639,31.99353
0.9090181,24.91849
-1.409272,9.203924
-4.365977,16.91661
10.25595,22.35262
12.43669,10.23768
-1.170456,15.72802
-6.229601,23.02026
9.663633,25.29418
9.05127,12.58227
0.8767106,20.08131
4.492934,16.61764
15.53079,10.37215
0.789848,22.08501
15.88278,10.7026
15.65385,1.855822
7.006049,1.034778
18.06041,-0.4099859
19.50145,22.84672
14.34475,-0.5536328
6.584492,24.95815
0.721706,16.4536
8.034842,9.826132
22.07318,10.31959
8.20879,16.10261
-0.6540285,7.41859
33.90343,3.274898
15.55832,13.55292
7.387878,15.86786
5.051225,16.53437
5.229687,18.39176
9.339954,9.981995
14.02917,2.41937
3.084545,30.35293
-9.022234,3.566726
8.187902,10.07435
4.389926,10.11696
17.49107,9.631412
25.94192,6.535813
14.06103,2.905847
4.658055,-5.764765
19.84404,19.12729
15.56143,9.62353
7.178256,14.85566
22.64227,4.81697
-7.804288,-1.111585
-5.118906,7.387376
6.152764,14.22517
8.551857,24.93599
3.134369,-6.632367
-1.164893,18.86306
48.1905,56.00667
48.32863,76.0944
31.44145,62.66712
37.60916,64.75492
52.68577,71.53609
48.723,83.29384
31.85518,59.35438
55.55334,57.31956
29.06337,49.34992
50.45302,78.01416
33.5429,51.27797
45.11086,46.34557
43.73054,67.13846
55.90229,44.41355
35.51136,63.02239
36.66438,60.00177
39.22292,42.76795
25.76358,72.0769
42.31278,66.04035
46.66542,58.45405
57.76221,50.79996
53.64062,53.19439
55.59307,72.58209
34.6382,62.93818
68.81378,49.40914
38.22668,55.08212
42.41835,73.77797
44.42384,52.0499
32.44594,52.46474
43.85302,49.00594
52.93561,51.52707
46.05927,70.18995
44.43309,58.9645
53.3247,66.99565
54.93488,52.0303
44.00335,60.1725
38.54234,53.11563
26.89144,60.17693
27.22742,47.07473
24.60301,58.44653
45.18391,69.45772
35.58807,73.17408
28.12908,44.06283
39.83815,48.70388
40.05444,79.05227
54.45572,49.34488
58.99003,59.51809
47.31255,47.80124
46.05767,70.08161
51.1862,60.57783
58.01157,62.87727
31.05124,61.88555
32.63545,43.24568
59.21907,75.16453
40.6654,81.79757
35.82676,67.83398
49.35519,75.29319
57.81302,55.61863
36.07083,51.26997
33.88886,48.83694
38.75301,68.91596
44.30184,53.37654
43.40867,62.64091
36.25078,46.24887
35.66046,40.16179
44.1886,74.18132
42.35297,68.86938
59.72761,71.64868
41.7742,74.69192
39.48583,58.30032
46.18587,49.02519
32.8916,50.17133
31.03531,72.2532
47.2611,67.1427
43.63065,63.04766
43.20379,57.58694
34.45682,54.82336
36.08501,68.00059
55.93224,63.07734
30.01013,67.8034
40.17444,50.23319
40.51248,61.16069
44.84228,59.17143
44.95826,65.09772
49.34734,52.56688
24.18327,63.48712
41.57294,48.41452
36.97141,65.02328
39.83944,49.22476
39.42764,46.07249
33.85577,58.8609
32.44452,46.98045
35.12357,78.56973
36.99186,63.62753
44.04283,69.94757
47.66477,59.80407
46.3599,59.65952
71.56261,53.91534
28.92869,46.33052
47.19929,41.39569
48.15507,83.98581
48.4477,54.65174
35.18339,68.19836
52.26128,50.64056
35.77592,62.37214
43.37792,60.65264
40.40879,53.21294
46.39126,64.80002
61.87996,62.7935
18.99094,54.79462
35.54591,64.34436
50.37548,68.05591
54.54673,60.98913
44.13707,53.40706
45.55372,70.63025
45.68042,41.9937
55.04569,48.46728
37.81383,42.24533
33.56491,78.10993
19.2699,67.18515
37.28481,37.79198
39.77556,44.83249
35.46314,70.30631
40.41439,65.25805
26.7135,60.60958
40.50345,57.22231
29.83138,55.35326
40.04233,60.38692
40.95189,51.6069
51.68887,52.47176
24.69499,50.50501
62.78684,55.41728
21.08624,48.07032
22.0205,45.01294
41.01136,45.20848
41.47629,49.69875
43.15526,69.96187
29.06922,31.39812
33.97264,58.3128
35.58473,46.37667
31.52146,61.44991
38.50949,54.9348
48.51959,45.1665
51.80655,48.92263
59.93333,41.36604
37.52437,65.41436
41.38512,58.3734
59.89985,45.3802
46.32288,49.54236
45.69158,60.92593
36.79516,78.20391
30.70871,70.33036
51.97064,80.70323
50.47091,64.8867
52.55752,66.85835
38.0208,75.94703
47.81833,58.65439
45.85127,67.85252
51.34424,68.26302
37.33317,67.98247
45.61133,63.20619
31.50764,65.71172
28.51895,73.79701
50.74807,53.57638
39.53701,69.93832
49.56372,68.6858
57.41644,42.79595
35.55559,58.52347
42.96314,37.97548
41.98642,55.80981
32.55532,46.44257
32.34528,60.57506
24.44857,51.36618
39.53357,64.53082
28.80983,55.80426
39.83018,55.04155
39.42011,44.53216
42.75812,66.42826
23.17606,56.86704
25.55901,68.7241
18.26403,40.02327
30.70777,63.31014
49.43437,79.62605
41.15351,60.28376
36.17541,65.56798
44.08116,51.84447
43.27453,68.85571
49.39423,60.62898
50.53357,46.03307
42.95269,71.277
30.57404,76.27772
35.20991,69.40798
39.5469,58.25396
40.54202,68.29326
42.14727,63.224
39.30898,55.78019
50.05859,57.09342
43.67538,63.21723
39.79353,43.73809
43.44539,50.19695
41.67813,55.28962
48.594,69.64589
38.46082,61.08416
53.26524,63.82018
49.0517,66.49995
39.31737,67.48604
41.24618,49.47654
37.88715,59.91647
41.14622,63.44699
32.52164,73.23534
41.10812,44.68184
25.34895,55.25141
41.9661,60.38896
40.65187,61.11229
31.38396,66.525
59.78578,38.49133
31.3399,63.09048
40.92554,60.43771
29.67727,66.38073
32.59683,33.86709
20.88727,56.18753
37.8447,51.01321
40.57783,69.06488
59.67326,74.55562
36.6854,50.43604
45.94,57.68176
64.98144,79.71206
36.98331,65.35463
45.67468,55.15185
37.51643,49.06353
51.32067,56.63374
46.13968,46.26812
46.3057,50.07933
58.78482,35.37284
24.40643,58.87376
42.22782,61.23968
19.33637,69.78316
39.09501,60.00454
31.54544,56.18556
46.81052,51.33483
37.31417,60.64799
35.31276,64.61462
47.03397,66.32737
43.20051,64.01385
57.78369,73.30975
51.95346,50.6932
37.04092,60.51894
33.26079,75.71045
45.94416,71.49937
35.73385,46.9001
40.76379,67.68751
35.14554,65.5663
35.66175,56.80016
28.88317,43.26803
31.27264,66.3293
34.13748,60.96088
47.33729,68.169
31.18816,78.43963
37.92156,63.1141
53.294,55.50262
61.38426,59.91205
43.75808,67.45812
38.92632,43.12086
30.63075,79.46695
28.52392,59.14458
34.3243,60.94347
24.5469,64.80247
36.00817,46.68387
21.60583,46.62644
44.03259,64.42778
33.99769,56.55145
43.60366,61.25346
46.92525,54.08689
50.50127,60.62361
53.49198,41.07875
42.67635,55.93246
27.99422,53.68188
39.43207,57.01566
26.77366,63.055
42.40971,49.95729
36.22691,57.21221
38.46163,67.33074
43.78143,65.92309
32.78291,73.01238
34.33231,60.31763
38.62762,57.39558
40.80154,39.94366
34.4872,50.56793
37.28235,51.46425
36.29004,72.62875
27.32446,51.97536
43.01795,72.62218
30.62136,49.73988
51.54357,37.5978
54.47479,52.03507
46.6837,76.38964
36.40191,55.50854
32.79919,57.24132
63.01717,51.67786
30.48439,39.33047
36.6763,87.27119
18.94383,59.33327
43.45898,51.92991
37.48009,68.55787
45.79938,71.73394
39.69381,58.77897
43.60521,51.59496
49.18213,66.20721
25.83677,47.10274
30.90342,53.13581
40.20493,60.96742
46.98463,52.61281
39.37106,46.29081
40.281,59.03583
40.44173,47.78119
37.66053,59.73406
38.11046,44.89672
48.2845,41.49009
49.2973,63.16118
22.48131,74.58899
52.90003,58.66274
39.1711,60.65303
46.23943,65.03093
38.69597,84.08148
40.79527,49.7543
42.84691,57.79911
65.71859,53.45975
32.24807,67.18962
37.50528,72.15233
46.19626,63.37228
46.93901,50.99902
30.82879,59.55766
53.35965,52.76179
48.15439,68.73672
33.21166,38.87962
29.92048,77.03939
37.6465,56.99416
35.9354,77.82079
47.70036,64.47489
25.77065,62.45383
41.92523,57.7624
34.45473,60.32253
30.77576,52.58115
26.14364,66.58151
47.21836,51.68076
55.78841,57.97879
43.2989,56.97968
40.87212,27.31616
49.88417,32.45283
20.55912,57.01987
25.06116,44.75805
26.01595,55.76411
37.25416,65.31094
53.36999,53.56238
38.84896,56.97574
39.51915,61.65769
37.02022,69.50709
50.74908,56.24477
35.7051,58.49562
44.44394,67.48245
54.81738,61.41306
45.88216,63.42376
39.53611,65.04189
44.80203,50.21186
29.91771,71.56391
25.37846,64.61015
41.21589,64.27742
51.48426,68.011
59.85225,60.61618
51.70456,47.81819
47.91999,46.15824
41.99199,65.34492
53.38919,71.59792
50.13654,58.47133
43.55886,50.07811
44.48821,73.62916
27.92514,67.88335
36.57076,72.47042
35.29817,65.07594
51.4997,63.69956
49.04667,65.28074
38.21852,56.44799
35.58804,44.72433
27.65341,61.1188
41.22976,53.65146
32.00885,46.29029
46.49651,55.93187
25.12809,45.54561
31.50795,35.04832
32.441,70.15026
50.46987,56.49627
53.02414,48.18963
46.28482,64.75075
21.90914,60.49558
38.16132,56.99729
32.70623,53.86508
30.58785,74.07853
42.87658,64.60489
41.16918,50.85736
40.4065,56.96268
27.98043,54.99941
39.86144,65.40418
44.06916,58.01787
41.27358,47.03271
29.50536,50.07637
42.72526,52.06594
55.88999,57.75395
43.43729,45.53989
45.21592,56.23551
21.46886,50.97331
40.8175,63.63504
34.89724,64.74254
38.82377,54.30612
39.81253,61.8196
42.25532,62.65005
44.36548,49.87988
31.58178,55.53971
35.25133,53.15157
50.77632,74.22147
46.64062,37.81122
50.71756,53.06595
49.07775,59.12901
26.63234,64.19727
48.79625,38.62079
22.20029,73.11573
44.41,53.04649
63.88825,48.97889
33.57092,63.84941
44.85232,62.17386
43.81482,57.73569
32.16317,58.71496
34.76834,55.57443
27.02004,60.16687
36.84926,46.01221
36.16788,68.04738
54.34972,51.9426
47.11679,77.18788
57.4229,32.305
52.18029,65.10573
51.85909,67.51661
49.03182,60.34069
45.43005,59.77699
33.16007,67.7972
28.07412,60.4441
37.39232,60.04588
41.7159,54.8672
32.7979,73.65913
48.73786,49.54446
55.61709,57.06916
26.59618,54.89858
